session_id,timestamp,country,device_category,source,page_path,avg_session_duration_sec,bounce_rate,conversions,new_user,page_views,unique_page_views
SESS-333910,2025-01-10 05:08:24,Canada,Mobile,Organic Search,/home,71.7,0.424,0,No,2,1
SESS-333911,2025-08-25 10:52:03,Canada,Desktop,Organic Search,/checkout,279.6,0.371,0,Yes,2,1
SESS-333912,2025-04-02 12:50:23,United States,Desktop,Organic Search,/cart,339.6,0.358,0,No,4,3
SESS-333913,2025-08-30 08:47:52,India,Mobile,direct  ,/home,244.9,0.457,0,No,1,1
SESS-333914,2025-04-25 20:26:01,France,Desktop,Direct,/home,250.5,0.274,0,No,1,1
SESS-333915,2025-07-03 12:29:42,United States,Mobile,Direct,/deals,67.9,0.526,0,No,1,1
SESS-333916,2025-01-24 13:21:52,France,Desktop,Organic Search,/home,336.5,0.382,0,No,3,2
SESS-333917,2025-11-09 09:40:01,United States,Tablet,Organic Search,/product/fashion,92.1,0.325,0,Yes,4,3
SESS-333918,2025-11-28 02:35:05,Germany,Mobile,Referral,/deals,65.8,0.441,0,Yes,1,1
SESS-333919,2025-10-21 09:49:58,United Kingdom,Desktop,Social,/product/electronics,63.6,0.587,0,No,1,1
SESS-333920,2025-10-02 10:33:53,Other,Desktop,Organic Search,/product/home-kitchen,192.0,0.3,0,No,1,1
SESS-333921,2025-04-23 08:28:23,United States,,Direct,/product/electronics,54.7,0.38,0,No,2,1
SESS-333922,2025-08-10 04:25:54,United States,Desktop,Organic Search,/deals,66.8,0.564,0,No,2,1
SESS-333923,2025-10-29 03:35:42,United States,Mobile,Direct,/account,59.0,0.493,0,Yes,1,1
SESS-333924,2025-07-12 05:32:43,United States,Mobile,Direct,/home,286.5,0.335,0,Yes,5,4
SESS-333925,2025-07-30 02:37:13,Mexico,Mobile,Organic Search,/home,195.9,0.508,0,Yes,2,1
SESS-333926,2025-12-04 23:23:56,Japan,Mobile,Direct,/deals,104.1,0.522,0,No,1,1
SESS-333927,2025-04-25 19:00:39,India,Mobile,Organic Search,/product/fashion,203.3,0.372,0,Yes,2,1
SESS-333928,2025-02-24 08:40:16,Canada,Desktop,organic search  ,/product/electronics,318.4,0.278,0,No,1,1
SESS-333929,2025-10-20 10:41:21,United States,Desktop,Social,/product/electronics,122.7,0.368,0,Yes,1,1
SESS-333930,2025-10-26 02:18:09,India,Mobile,Social,/deals,200.8,0.662,0,Yes,1,1
SESS-333931,2025-12-15 20:58:58,Germany,Mobile,Social,/product/fashion,131.6,0.526,0,Yes,1,1
SESS-333932,2025-07-01 16:26:46,United Kingdom,Mobile,Email,/product/fashion,276.7,0.291,0,Yes,4,3
SESS-333933,2025-05-02 14:23:01,Japan,Mobile,Social,/product/fashion,309.9,0.595,0,Yes,2,1
SESS-333934,2025-10-16 07:21:49,France,Tablet,Paid Search,/product/electronics,140.2,0.558,0,Yes,2,1
SESS-333935,2025-11-29 07:29:59,Other,Mobile,Social,/deals,114.5,0.63,0,No,1,1
SESS-333936,2025-04-19 04:31:38,Canada,Desktop,Organic Search,/product/electronics,53.0,0.396,0,Yes,1,1
SESS-333937,2025-02-09 18:48:57,India,Desktop,Direct,/product/home-kitchen,185.2,0.262,0,No,5,4
SESS-333938,2025-06-09 17:11:25,Canada,Mobile,Direct,/home,106.6,0.249,0,Yes,5,3
SESS-333939,2025-01-28 12:54:54,India,Desktop,Organic Search,/product/fashion,334.7,0.459,0,Yes,1,1
SESS-333940,2025-07-18 12:24:12,United States,Desktop,Referral,/product/home-kitchen,317.5,0.238,0,Yes,1,1
SESS-333941,2025-08-23 09:33:34,United States,Desktop,Social,/product/home-kitchen,169.9,0.564,0,Yes,1,1
SESS-333942,2025-09-18 10:19:53,United States,Tablet,organic search  ,/product/electronics,359.3,0.46,0,Yes,1,1
SESS-333943,2025-05-23 16:39:02,Germany,Mobile,Organic Search,/product/electronics,67.7,0.516,0,No,1,1
SESS-333944,2025-04-17 20:26:07,India,Mobile,Organic Search,/home,120.4,0.53,0,No,1,1
SESS-333945,2025-10-27 16:33:13,India,Mobile,Organic Search,/product/electronics,466.5,0.371,0,No,3,1
SESS-333946,2025-05-14 01:35:04,United States,Mobile,Social,/cart,249.7,0.426,0,Yes,2,1
SESS-333947,2025-09-13 13:26:47,United States,Mobile,Paid Search,/product/electronics,178.4,0.512,0,Yes,1,1
SESS-333948,2025-07-19 02:02:51,United States,Mobile,Direct,/product/home-kitchen,65.5,0.344,0,No,4,3
SESS-333949,2025-10-20 03:29:12,Canada,Mobile,Paid Search,/deals,344.9,0.469,0,Yes,1,1
SESS-333950,2025-07-22 11:16:16,United States,Mobile,Paid Search,/product/fashion,317.6,0.419,0,No,1,1
SESS-333951,2025-03-26 00:22:08,India,Desktop,Paid Search,/home,328.7,0.408,0,Yes,2,1
SESS-333952,2025-12-30 02:06:35,India,Mobile,Paid Search,/deals,43.4,0.466,0,No,1,1
SESS-333953,2025-06-09 12:04:03,India,Desktop,Organic Search,/product/home-kitchen,463.3,0.359,0,Yes,2,1
SESS-333954,2025-04-27 08:11:21,India,Mobile,Paid Search,/home,88.3,0.498,0,No,1,1
SESS-333955,2025-09-10 02:01:25,Canada,Mobile,Email,/home,112.9,0.418,0,Yes,1,1
SESS-333956,2025-04-20 06:20:18,United States,Mobile,Organic Search,/home,443.0,0.488,0,No,1,1
SESS-333957,2025-01-22 06:49:22,India,,Direct,/product/electronics,78.9,0.394,0,Yes,3,2
SESS-333958,2025-12-10 23:12:08,Canada,Mobile,Organic Search,/deals,47.7,0.425,0,No,3,2
SESS-333959,2025-12-28 00:24:00,United States,Mobile,Organic Search,/checkout,57.0,0.516,0,Yes,2,1
SESS-333960,2025-02-03 13:02:59,United Kingdom,Mobile,Direct,/deals,81.7,0.423,0,Yes,1,1
SESS-333961,2025-08-01 07:03:44,United States,Mobile,Organic Search,/home,180.4,0.516,0,Yes,1,1
SESS-333962,2025-06-02 11:20:49,India,Tablet,Organic Search,/checkout,173.8,0.554,0,No,1,1
SESS-333963,2025-08-25 19:05:39,Brazil,Mobile,Direct,/home,94.6,0.313,0,No,5,4
SESS-333964,2025-07-29 05:00:29,Germany,,Social,/product/electronics,30.8,0.79,0,Yes,1,1
SESS-333965,2025-03-22 14:27:20,Australia,Mobile,organic search  ,/product/electronics,216.4,0.434,0,No,1,1
SESS-333966,2025-11-14 10:15:24,United States,Tablet,Direct,/checkout,317.0,0.308,1,Yes,6,3
SESS-333967,2025-06-02 04:52:19,Other,Mobile,Organic Search,/product/home-kitchen,125.0,0.417,0,No,3,2
SESS-333968,2025-06-24 02:39:13,Japan,Desktop,Direct,/product/electronics,61.5,0.359,0,No,6,4
SESS-333969,2025-10-05 15:22:25,United States,Desktop,Social,/deals,54.5,0.52,0,Yes,1,1
SESS-333970,2025-03-08 10:01:56,United States,Mobile,Organic Search,/home,38.7,0.43,0,Yes,1,1
SESS-333971,2025-02-27 17:15:20,United States,Tablet,Organic Search,/cart,221.1,0.319,0,Yes,8,6
SESS-333972,2025-09-07 02:55:54,Canada,Mobile,Direct,/home,197.4,0.485,0,No,1,1
SESS-333973,2025-09-27 18:27:35,India,Desktop,Organic Search,/checkout,85.0,0.437,0,No,1,1
SESS-333974,2025-11-29 14:49:21,United States,Tablet,Paid Search,/search,8.4,0.488,0,Yes,1,1
SESS-333975,2025-01-19 01:43:33,India,Desktop,Organic Search,/search,82.6,0.294,0,No,3,2
SESS-333976,2025-01-27 02:31:26,Other,Mobile,Direct,/account,101.5,0.345,0,Yes,2,1
SESS-333977,2025-03-03 05:00:13,United States,Mobile,Direct,/product/fashion,84.4,0.493,1,No,1,1
SESS-333978,2025-03-07 13:45:56,United States,Mobile,Organic Search,/cart,384.4,0.382,0,Yes,5,3
SESS-333979,2025-04-13 22:37:37,Canada,Desktop,Referral,/product/home-kitchen,66.0,0.382,0,Yes,1,1
SESS-333980,2025-12-23 10:33:38,United States,Tablet,Organic Search,/deals,62.2,0.444,0,No,1,1
SESS-333981,2025-03-20 11:26:39,United States,Desktop,Organic Search,/home,212.8,0.308,0,Yes,5,3
SESS-333982,2025-12-11 22:12:02,India,Mobile,Direct,/home,235.6,0.436,0,No,3,2
SESS-333983,2025-10-31 04:55:48,India,Desktop,Organic Search,/deals,241.5,0.284,0,Yes,3,2
SESS-333984,2025-11-29 05:37:20,United Kingdom,Mobile,Social,/home,39.1,0.615,0,No,2,1
SESS-333985,2025-10-04 12:18:45,Australia,Desktop,Organic Search,/home,96.9,0.394,0,No,1,1
SESS-333986,2025-05-26 19:54:17,Brazil,Desktop,Organic Search,/product/home-kitchen,145.2,0.433,0,No,3,2
SESS-333987,2025-03-21 06:04:41,India,Mobile,Social,/product/home-kitchen,84.3,0.593,0,Yes,2,1
SESS-333988,2025-03-18 17:31:32,Canada,Desktop,Paid Search,/checkout,44.4,0.359,0,Yes,3,2
SESS-333989,2025-12-07 09:55:30,Germany,Mobile,Direct,/deals,228.6,0.456,0,Yes,1,1
SESS-333990,2025-06-09 19:30:14,Germany,Mobile,Direct,/cart,58.8,0.354,0,Yes,1,1
SESS-333991,2025-05-12 11:41:46,India,Tablet,Direct,/product/home-kitchen,76.3,0.248,0,No,6,4
SESS-333992,2025-06-06 16:41:38,Australia,Mobile,Organic Search,/deals,199.8,0.545,0,Yes,1,1
SESS-333993,2025-06-27 16:08:37,United States,Mobile,Organic Search,/product/home-kitchen,126.4,0.576,0,No,1,1
SESS-333994,2025-12-08 11:03:42,India,Mobile,Direct,/product/electronics,89.4,0.325,0,Yes,2,1
SESS-333995,2025-01-10 19:39:31,India,Mobile,Direct,/account,140.4,0.552,0,Yes,2,1
SESS-333996,2025-04-21 11:10:50,India,Desktop,Social,/home,125.7,0.485,1,Yes,2,1
SESS-333997,2025-11-24 19:01:15,Mexico,Mobile,Referral,/product/electronics,13.8,0.308,0,No,4,2
SESS-333998,2025-05-28 22:15:50,United States,Mobile,social  ,/deals,9.2,0.661,0,No,1,1
SESS-333999,2025-06-02 15:59:28,United States,Mobile,Email,/home,273.9,0.344,0,Yes,4,3
SESS-334000,2025-04-11 16:49:34,Australia,Mobile,Social,/product/home-kitchen,119.5,0.698,0,Yes,2,1
SESS-334001,2025-10-04 19:08:28,Canada,Mobile,Organic Search,/checkout,,0.596,0,Yes,1,1
SESS-334002,2025-02-02 07:48:52,United States,Mobile,Paid Search,/home,44.8,0.46,0,No,3,2
SESS-334003,2025-07-27 17:31:16,United States,Mobile,Referral,/home,166.0,0.413,0,No,1,1
SESS-334004,2025-05-22 11:45:13,India,Mobile,Direct,/product/electronics,225.0,0.43,0,Yes,1,1
SESS-334005,2025-11-14 21:53:47,Canada,Mobile,Paid Search,/home,154.8,0.441,0,Yes,1,1
SESS-334006,2025-08-14 09:49:59,United States,Mobile,Paid Search,/product/home-kitchen,22.2,0.454,0,No,3,1
SESS-334007,2025-02-06 18:44:06,Mexico,Mobile,Email,/product/electronics,1300.1,0.404,0,No,2,1
SESS-334008,2025-09-06 00:34:05,United States,,Email,/product/home-kitchen,211.2,0.443,0,No,1,1
SESS-334009,2025-01-23 20:03:05,India,Desktop,Paid Search,/deals,137.3,0.536,0,Yes,1,1
SESS-334010,2025-08-15 01:12:05,United Kingdom,Mobile,Organic Search,/home,440.0,0.38,0,Yes,5,3
SESS-334011,2025-07-07 01:09:39,Other,Mobile,Email,/product/electronics,163.3,0.31,0,Yes,2,1
SESS-334012,2025-05-29 05:35:03,Brazil,Mobile,Paid Search,/deals,204.3,0.434,0,Yes,1,1
SESS-334013,2025-05-09 06:39:06,United States,Mobile,Referral,/product/electronics,132.4,0.435,0,Yes,2,1
SESS-334014,2025-05-08 18:33:37,United States,,Organic Search,/cart,202.2,0.509,0,Yes,1,1
SESS-334015,2025-01-21 09:18:35,United Kingdom,Desktop,Paid Search,/deals,175.5,0.439,0,Yes,1,1
SESS-334016,2025-03-07 13:52:59,United States,Desktop,Direct,/cart,187.5,0.22,0,No,2,1
SESS-334017,2025-02-16 13:51:29,India,Mobile,Paid Search,/product/electronics,72.2,0.583,0,Yes,1,1
SESS-334018,2025-09-08 14:09:35,Mexico,Mobile,Organic Search,/product/home-kitchen,121.4,0.409,0,Yes,1,1
SESS-334019,2025-02-07 20:37:01,United States,Mobile,Organic Search,/deals,,0.307,0,No,3,1
SESS-334020,2025-08-27 04:31:04,Canada,Mobile,Social,/product/electronics,13.4,0.612,0,No,1,1
SESS-334021,2025-03-27 16:37:17,United States,Mobile,Organic Search,/deals,86.3,0.581,0,No,2,1
SESS-334022,2025-05-01 23:36:28,United States,,Paid Search,/product/electronics,120.2,0.654,0,No,1,1
SESS-334023,2025-08-13 03:09:46,Australia,Desktop,Referral,/account,133.1,0.353,0,No,7,5
SESS-334024,2025-12-29 14:09:10,Australia,Mobile,Organic Search,/checkout,245.8,0.409,0,Yes,2,1
SESS-334025,2025-10-29 02:07:55,Germany,Mobile,Direct,/home,28.9,0.368,0,Yes,3,2
SESS-334026,2025-04-28 02:49:34,Canada,Mobile,Email,/home,127.5,0.406,0,Yes,1,1
SESS-334027,2025-01-14 17:35:30,United States,Desktop,Organic Search,/product/electronics,171.8,0.323,0,Yes,3,2
SESS-334028,2025-04-22 19:39:38,Brazil,Mobile,Organic Search,/deals,53.7,0.511,0,No,1,1
SESS-334029,2025-10-03 12:01:43,United States,Mobile,Referral,/home,191.7,0.481,0,Yes,2,1
SESS-334030,2025-03-21 18:50:41,United States,Tablet,Direct,/deals,68.6,0.343,0,Yes,5,4
SESS-334031,2025-09-26 11:58:44,Australia,Mobile,Organic Search,/product/fashion,125.9,0.374,1,Yes,1,1
SESS-334032,2025-06-04 12:26:10,Brazil,Desktop,Paid Search,/account,131.0,0.484,0,Yes,1,1
SESS-334033,2025-08-26 10:36:04,United States,Desktop,Paid Search,/search,151.4,0.44,0,Yes,1,1
SESS-334034,2025-03-04 04:39:56,United States,Desktop,Email,/home,222.8,0.388,0,Yes,4,3
SESS-334035,2025-03-02 03:52:13,United States,Desktop,Direct,/product/fashion,123.6,0.497,0,Yes,2,1
SESS-334036,2025-08-20 18:49:24,India,Mobile,Social,/product/electronics,38.6,0.626,0,Yes,1,1
SESS-334037,2025-01-18 09:22:10,Mexico,Desktop,Organic Search,/deals,102.6,0.466,0,No,1,1
SESS-334038,2025-01-03 05:58:50,United Kingdom,Desktop,Social,/account,9.9,0.412,0,Yes,1,1
SESS-334039,2025-03-02 13:56:14,India,Mobile,Direct,/home,189.0,0.373,0,Yes,4,3
SESS-334040,2025-10-11 19:45:38,United Kingdom,Tablet,Direct,/home,129.4,0.444,0,No,1,1
SESS-334041,2025-11-21 16:33:56,Other,Desktop,organic search  ,/home,326.8,0.327,0,No,4,3
SESS-334042,2025-11-10 20:03:03,Japan,Mobile,Social,/home,58.8,0.585,0,No,2,1
SESS-334043,2025-10-06 08:02:04,Other,Mobile,Paid Search,/home,164.5,0.456,0,Yes,2,1
SESS-334044,2025-10-04 07:48:44,Australia,Mobile,Organic Search,/home,145.4,0.597,0,No,1,1
SESS-334045,2025-07-17 01:35:10,United States,Mobile,referral  ,/deals,144.4,0.422,0,Yes,1,1
SESS-334046,2025-06-15 16:22:18,Japan,Mobile,Paid Search,/product/home-kitchen,219.8,0.516,0,Yes,3,2
SESS-334047,2025-03-12 20:56:50,India,Mobile,Referral,/product/electronics,318.2,0.503,0,Yes,1,1
SESS-334048,2025-03-30 07:01:27,Other,Desktop,Direct,/cart,257.6,0.17,0,Yes,4,3
SESS-334049,2025-10-19 17:20:57,Australia,Desktop,Direct,/cart,113.9,0.304,0,No,1,1
SESS-334050,2025-10-04 11:24:51,Japan,Desktop,Paid Search,/search,202.7,0.534,0,Yes,1,1
SESS-334051,2025-09-18 17:31:39,Canada,Mobile,Organic Search,/deals,91.4,0.517,0,No,1,1
SESS-334052,2025-07-22 21:48:00,United States,Mobile,direct  ,/product/electronics,206.6,0.321,1,Yes,5,3
SESS-334053,2025-07-11 22:47:54,United States,Mobile,Social,/product/electronics,180.0,0.457,0,Yes,2,1
SESS-334054,2025-04-15 22:36:57,United States,Desktop,Paid Search,/deals,52.7,0.379,0,Yes,4,3
SESS-334055,2025-01-03 23:24:41,Australia,Mobile,Referral,/home,298.2,0.345,0,Yes,1,1
SESS-334056,2025-01-26 02:47:42,India,Desktop,Paid Search,/checkout,305.4,0.345,0,Yes,1,1
SESS-334057,2025-05-22 02:56:05,United Kingdom,Mobile,Direct,/home,205.1,0.39,0,Yes,5,4
SESS-334058,2025-09-30 18:42:48,India,Desktop,Paid Search,/cart,667.4,0.4,0,No,4,3
SESS-334059,2025-03-01 23:33:06,Brazil,Mobile,Organic Search,/product/electronics,64.8,0.467,0,Yes,1,1
SESS-334060,2025-02-21 10:08:14,United States,Mobile,Referral,/home,14.8,0.541,0,No,2,1
SESS-334061,2025-12-11 18:30:07,United States,Desktop,Organic Search,/home,194.6,0.46,0,No,2,1
SESS-334062,2025-11-24 09:30:00,Canada,Desktop,Direct,/product/fashion,144.6,0.365,0,No,1,1
SESS-334063,2025-05-23 19:30:25,United States,Mobile,Social,/deals,89.4,0.696,0,No,1,1
SESS-334064,2025-12-24 20:12:25,Brazil,Mobile,Direct,/product/fashion,151.9,0.249,0,No,1,1
SESS-334065,2025-11-25 12:32:06,Germany,Mobile,Paid Search,/search,,0.472,0,No,2,1
SESS-334066,2025-06-15 18:34:39,Other,Desktop,Paid Search,/deals,81.1,0.347,0,No,3,2
SESS-334067,2025-04-19 13:33:59,United States,Desktop,Referral,/cart,23.5,0.366,0,No,3,2
SESS-334068,2025-11-21 15:01:26,United States,Mobile,Social,/checkout,71.9,0.534,0,Yes,1,1
SESS-334069,2025-11-23 04:29:51,India,Desktop,Direct,/product/home-kitchen,120.9,0.356,0,Yes,2,1
SESS-334070,2025-07-09 18:48:24,India,Desktop,Paid Search,/home,126.4,0.475,0,Yes,1,1
SESS-334071,2025-10-09 09:51:03,Japan,Desktop,Direct,/product/fashion,59.1,0.301,0,Yes,4,3
SESS-334072,2025-08-22 03:35:16,United States,Mobile,Social,/product/electronics,126.8,0.514,0,Yes,2,1
SESS-334073,2025-01-10 10:39:15,United Kingdom,Mobile,Organic Search,/product/fashion,169.9,0.42,0,Yes,2,1
SESS-334074,2025-09-19 14:20:49,United States,Mobile,Direct,/home,182.7,0.474,0,Yes,1,1
SESS-334075,2025-01-17 18:25:35,Canada,Desktop,Organic Search,/home,97.9,0.432,0,No,2,1
SESS-334076,2025-06-22 19:37:22,Germany,Desktop,Social,/product/home-kitchen,167.6,,0,No,2,1
SESS-334077,2025-12-07 00:26:07,Brazil,Mobile,Paid Search,/checkout,148.5,0.458,0,Yes,1,1
SESS-334078,2025-12-23 05:18:39,Canada,Desktop,Social,/product/electronics,67.3,0.541,0,No,1,1
SESS-334079,2025-05-01 12:21:50,United Kingdom,Mobile,Paid Search,/deals,75.5,0.415,0,Yes,1,1
SESS-334080,2025-02-09 18:20:33,United States,Mobile,Paid Search,/search,59.0,0.461,0,No,1,1
SESS-334081,2025-01-09 10:47:52,United States,Mobile,Referral,/product/electronics,70.4,0.567,0,Yes,1,1
SESS-334082,2025-02-27 15:52:49,Australia,Mobile,Paid Search,/deals,145.2,0.561,0,Yes,1,1
SESS-334083,2025-09-20 23:53:24,Other,Mobile,Paid Search,/home,230.0,0.606,0,Yes,1,1
SESS-334084,2025-09-29 15:34:27,United States,Desktop,Organic Search,/product/home-kitchen,95.5,0.221,0,No,4,3
SESS-334085,2025-12-28 11:59:11,India,Mobile,Social,/product/electronics,20.3,0.616,0,Yes,1,1
SESS-334086,2025-09-21 09:09:43,Other,Desktop,Paid Search,/home,158.6,0.46,0,No,2,1
SESS-334087,2025-05-16 09:26:24,United Kingdom,Desktop,Organic Search,/product/home-kitchen,76.9,0.287,0,Yes,4,2
SESS-334088,2025-11-03 03:53:52,Japan,Mobile,Organic Search,/product/electronics,46.5,,0,No,2,1
SESS-334089,2025-01-10 18:24:46,India,Mobile,Email,/product/electronics,89.5,0.426,0,Yes,1,1
SESS-334090,2025-03-11 14:48:32,United States,Mobile,Organic Search,/checkout,125.3,0.278,0,Yes,4,2
SESS-334091,2025-05-18 18:50:23,United States,Mobile,Paid Search,/cart,57.5,0.591,1,No,1,1
SESS-334092,2025-08-28 22:33:37,United States,Mobile,Organic Search,/product/fashion,105.7,0.463,0,Yes,1,1
SESS-334093,2025-08-24 07:34:19,Other,Mobile,Direct,/product/fashion,197.2,0.369,0,Yes,5,4
SESS-334094,2025-08-23 02:15:58,Mexico,Mobile,Direct,/home,221.1,0.432,0,Yes,2,1
SESS-334095,2025-02-28 22:29:59,Canada,Mobile,Organic Search,/home,198.8,0.479,0,Yes,1,1
SESS-334096,2025-09-14 23:13:47,United States,Desktop,Paid Search,/product/fashion,422.1,0.331,0,No,2,1
SESS-334097,2025-09-02 04:34:45,United States,Desktop,Social,/home,280.9,0.512,0,Yes,1,1
SESS-334098,2025-11-18 14:43:05,India,Desktop,Direct,/deals,128.1,0.369,0,No,7,5
SESS-334099,2025-07-04 13:52:03,India,Mobile,Organic Search,/home,108.6,0.582,0,No,1,1
SESS-334100,2025-06-20 18:21:19,United States,Mobile,Organic Search,/product/fashion,131.2,0.392,0,Yes,5,3
SESS-334101,2025-02-03 07:05:01,India,Mobile,Paid Search,/home,274.5,0.398,0,No,2,1
SESS-334102,2025-03-27 15:32:40,United Kingdom,Desktop,Email,/cart,105.3,0.182,0,Yes,3,2
SESS-334103,2025-12-07 12:56:30,France,Mobile,Social,/product/fashion,98.3,0.74,0,No,1,1
SESS-334104,2025-06-12 18:47:52,Canada,Mobile,Organic Search,/deals,289.3,0.457,0,Yes,2,1
SESS-334105,2025-12-04 00:31:12,France,Mobile,Organic Search,/account,193.8,0.478,1,Yes,1,1
SESS-334106,2025-09-12 22:00:17,India,Mobile,Organic Search,/product/electronics,105.8,0.377,0,No,5,4
SESS-334107,2025-06-30 09:45:50,India,Desktop,Organic Search,/cart,187.4,0.408,0,No,1,1
SESS-334108,2025-10-05 18:32:36,United Kingdom,Desktop,Paid Search,/checkout,57.4,0.469,0,Yes,1,1
SESS-334109,2025-04-24 23:44:15,United States,Mobile,Organic Search,/deals,63.1,0.525,0,No,1,1
SESS-334110,2025-03-05 21:24:15,United States,,Paid Search,/product/home-kitchen,79.2,0.549,0,Yes,1,1
SESS-334111,2025-07-06 11:23:59,United States,Desktop,Organic Search,/product/home-kitchen,148.5,0.285,0,Yes,3,2
SESS-334112,2025-05-30 22:15:02,Canada,Desktop,Direct,/product/electronics,278.0,,0,Yes,3,2
SESS-334113,2025-03-15 01:07:17,United States,Mobile,Organic Search,/product/electronics,33.8,0.662,0,Yes,1,1
SESS-334114,2025-11-10 20:38:25,France,Mobile,Organic Search,/product/electronics,122.2,0.501,0,Yes,1,1
SESS-334115,2025-07-18 19:46:21,Japan,Mobile,Social,/home,28.5,0.712,0,Yes,4,3
SESS-334116,2025-01-19 08:55:33,Canada,Mobile,Social,/product/electronics,8.4,0.706,0,Yes,1,1
SESS-334117,2025-06-03 01:44:04,United States,Mobile,Organic Search,/cart,145.4,0.574,0,Yes,1,1
SESS-334118,2025-05-19 16:02:58,Mexico,Desktop,Organic Search,/deals,385.4,0.298,0,No,3,2
SESS-334119,2025-02-16 18:55:42,Canada,Tablet,Direct,/deals,254.1,0.418,0,No,1,1
SESS-334120,2025-10-16 01:52:57,Mexico,Desktop,Referral,/home,115.4,0.226,1,Yes,4,3
SESS-334121,2025-10-10 09:18:25,India,Desktop,Paid Search,/product/fashion,321.5,,0,Yes,4,2
SESS-334122,2025-12-03 22:49:36,India,Mobile,Organic Search,/product/electronics,201.7,0.468,0,Yes,1,1
SESS-334123,2025-04-21 11:25:48,Canada,Desktop,Paid Search,/product/home-kitchen,207.4,0.492,0,No,1,1
SESS-334124,2025-10-27 12:46:13,Japan,Desktop,Direct,/deals,333.6,0.265,0,No,2,1
SESS-334125,2025-08-29 08:03:49,Other,Mobile,Direct,/search,80.3,0.497,0,No,1,1
SESS-334126,2025-09-18 15:48:47,United States,Mobile,Organic Search,/home,146.1,0.41,0,No,2,1
SESS-334127,2025-05-28 08:04:11,India,Mobile,Organic Search,/checkout,108.2,0.541,0,Yes,1,1
SESS-334128,2025-03-29 06:00:04,United States,Tablet,Direct,/checkout,234.0,0.352,0,Yes,2,1
SESS-334129,2025-08-19 14:23:35,India,Mobile,Direct,/cart,19.5,0.471,0,Yes,3,2
SESS-334130,2025-12-13 10:16:24,Canada,Desktop,Email,/checkout,139.4,0.293,0,No,2,1
SESS-334131,2025-07-05 18:02:37,United States,Desktop,Referral,/home,102.9,0.389,0,Yes,3,2
SESS-334132,2025-06-17 18:12:31,Germany,Mobile,Organic Search,/deals,35.2,0.497,0,Yes,1,1
SESS-334133,2025-03-10 21:09:36,United Kingdom,Desktop,Paid Search,/cart,18.6,0.505,0,Yes,1,1
SESS-334134,2025-02-09 01:42:42,United States,Mobile,Direct,/product/home-kitchen,176.6,0.335,0,Yes,2,1
SESS-334135,2025-07-11 22:19:55,Canada,Desktop,Organic Search,/deals,303.6,0.45,0,No,1,1
SESS-334136,2025-02-01 10:19:51,United Kingdom,Mobile,Direct,/product/electronics,40.9,0.492,0,Yes,1,1
SESS-334137,2025-02-15 16:54:31,Canada,Mobile,Direct,/product/home-kitchen,139.7,0.447,0,Yes,1,1
SESS-334138,2025-01-15 14:27:38,United States,Mobile,Organic Search,/checkout,5.5,0.57,0,Yes,1,1
SESS-334139,2025-07-16 13:22:09,Australia,Mobile,Organic Search,/product/home-kitchen,55.3,0.472,0,Yes,1,1
SESS-334140,2025-02-12 22:24:12,United States,Mobile,Paid Search,/product/home-kitchen,3.1,0.557,0,No,1,1
SESS-334141,2025-12-28 07:15:24,Other,Desktop,direct  ,/product/electronics,68.5,0.388,0,No,3,2
SESS-334142,2025-04-01 20:05:31,Canada,Mobile,Organic Search,/home,164.8,0.408,0,Yes,1,1
SESS-334143,2025-03-15 11:43:31,Other,Desktop,Organic Search,/cart,53.0,0.377,0,No,5,3
SESS-334144,2025-09-03 10:09:28,Brazil,Mobile,Organic Search,/search,96.4,0.43,0,No,1,1
SESS-334145,2025-03-10 15:18:25,Other,Mobile,Organic Search,/home,117.5,0.292,0,Yes,3,2
SESS-334146,2025-12-25 04:18:34,United States,Desktop,Email,/cart,111.1,0.334,0,No,4,2
